channel_name,subscriber_count,video_id,video_title,video_description,published_date,view_count,like_count,comment_text,comment_likes,comment_date
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,세안은 늘 많이 물어보시는거라 ㅎㅎㅎ 기본적인 거지만 혹시 해당되는 거 없는지 한 번씩 확인해보세요 🙆🏻‍♂️,3,2024-10-05T02:58:10Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,주말 잘보내세유~~,1,2024-10-05T03:12:02Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,기본에 충실하자! 손 깨끗이 씻고 세안하기 중요x100☆,7,2024-10-05T03:01:45Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,오늘도 좋은영상👍🏻👍🏻,0,2024-10-05T05:19:39Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,스완형 마일드랩 앰플 꾸준히 써보고 있는데 색소침착이 옅어지는게 신기하네요! 이번 막안남으로 인해서 입문한 제품인데 감사해요 ㅎㅎ 주말 잘 보내세요!,0,2024-10-05T03:47:17Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,전 헤어밴드하기 귀찮아서 그냥 하루에 두번 샤워해요ㅋㅋ,0,2024-10-05T04:43:23Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,헤어밴드말고 다 하고있는거내ㅋㅋㅋ,1,2024-10-05T03:02:57Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,처음에 샤워 전 후 위치가 잘못 된 것 같아요 ㅋㅋㅋㅋㅋ (혹시 내가 잘못안거면 빛삭할 것...),0,2024-10-05T04:19:55Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,토리든 솔리드인 세라마이드크림  막안남 예정있을까요???,0,2024-10-05T04:03:57Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,머야?샤워후에 옷 다입고 였어요? 그냥 머리감고 머리 뒤로 넘긴상태에서 폼클렌징 해왔었는데.... 틀렸네여,1,2024-10-05T04:59:36Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,샤워하면서 머리에서 내려오는물로 세수했었는데.... 그럼 톤쿠션이랑 무기자차사용하는데 샤워때 클렌징밀크쓰고 2차로 약산성폼클 써도되나요?? 일단 클렌징오일만 쓰고있긴한데....😢,0,2024-10-05T04:49:53Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,샤워하고 세안할 때 왜 헤어밴드 차야하는건가욥 ?,0,2024-10-05T03:20:48Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,형님 혹시 유기자차만 발라서 저녁에 세안할때 약알칼리로 1차세안만하는데 샤워 다하고 마지막에 하면 되는거야..?,0,2024-10-05T04:28:52Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,스완형 복합성 피부인데 가을 겨울에는 모공관리는 따로 안하고 클렌징 오일로만 관리 해줘도 돼죠?,0,2024-10-05T03:07:44Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,손부터 씻기!,0,2024-10-05T04:44:44Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,2차세안 안할때는요? 1차로 밀크로만 끝냅니다,0,2024-10-05T05:05:39Z
스완SWAN_현실남자뷰티,431000,o5AxgENa-Ig,세수는 그렇게 하지 마소.. 24 ver. #shorts,,2024-10-05T02:57:32Z,6641,187,엥 샤워후에 세안하는거였어요?,1,2024-10-05T03:13:00Z
